Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(1),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/3(1),J_6s1/2(2),J_total_Gd_relativistic
81.30000000000001,0.0009665595434692174,0.00020759821942051596,6.037509630121171e-05,3.05166777316097e-05,4.863792104169277e-05,1.602377482264128e-05,8.386869868511166e-06,3.152828060595919e-07,2.1170310230016995e-07,1.1915354264340492e-05,3.816285919495949e-06,1.988325879265673e-06,7.571044240151062e-08,5.079622456003917e-08,1.8194632104060396e-10,1.4936403330048955e-10,2.058240949588143e-06,5.473080991996282e-07,2.751061246744643e-07,3.6456909887169508e-09,1.5321440822537298e-07,0.002803181691496456
81.35000000000001,0.0009646899776768983,0.00020714462358631253,6.017340718360021e-05,3.0399993488637947e-05,4.8529333605473144e-05,1.5968793415266867e-05,8.354022647322357e-06,3.1370938548831334e-07,2.1058195715144116e-07,1.188863495139517e-05,3.803098700269311e-06,1.980482622577495e-06,7.532555091870145e-08,5.052162605526958e-08,1.8142931824059408e-10,1.489965229549033e-10,2.0535363804876163e-06,5.454244054803748e-07,2.7402594071077744e-07,3.6243857140689563e-09,1.5284729616825447e-07,0.002797061076402713
81.4,0.0009628243796409575,0.00020669210119785478,5.997249394524216e-05,3.0283808457719686e-05,4.842100758577701e-05,1.591402943991538e-05,8.321319605862311e-06,3.121447232763363e-07,2.0946734957612653e-07,1.1861978836844826e-05,3.789962525116008e-06,1.972672387093866e-06,7.494337428601942e-08,5.024913476952681e-08,1.8095318921194746e-10,1.4866220847728948e-10,2.0488476698473283e-06,5.435509519593102e-07,2.72951670175262e-07,3.6032502344988206e-09,1.5248146953378019e-07,0.002790956163937402
81.45,0.0009609627406995979,0.0002062406497806743,5.9772353248001335e-05,3.016812029199901e-05,4.831294238102736e-05,1.5859481934323522e-05,8.288760047687223e-06,3.105887658455565e-07,2.0835923806731737e-07,1.1835385644932935e-05,3.776877313725786e-06,1.9648951656043196e-06,7.456397224089995e-08,4.99788062325158e-08,1.8051266291186122e-10,1.4835653301996225e-10,2.044175608974042e-06,5.4168745018189e-07,2.7188313981240166e-07,3.5823400886080197e-09,1.521172957756465e-07,0.002784866910285586
81.5,0.0009591050522084581,0.00020579026686434878,5.95729817694592e-05,3.005292665656665e-05,4.820513739050631e-05,1.5805149940888206e-05,8.256343280002155e-06,3.0904145997615954e-07,2.0725758140480925e-07,1.1808855115709715e-05,3.7638430012455895e-06,1.9571509675528044e-06,7.418739696412324e-08,4.971068914422707e-08,1.8010275369583354e-10,1.4807526054346818e-10,2.039520913118943e-06,5.398336031562427e-07,2.7082018411548237e-07,3.5617153315384385e-09,1.5175515547338658e-07,0.002778793271735847
81.55000000000001,0.0009572513055405895,0.0002053409499825103,5.937437620283526e-05,2.9938225228394912e-05,4.809759201435888e-05,1.575103250664248e-05,8.224068613640881e-06,3.0750275280402686e-07,2.0616233865297254e-07,1.1782387006345541e-05,3.7508595364908646e-06,1.9494398171403036e-06,7.381369239415925e-08,4.944482476011197e-08,1.79718814954435e-10,1.4781451295869e-10,2.0348842161881685e-06,5.37989112694124e-07,2.69762651591622e-07,3.5414343765062487e-09,1.5139539170559168e-07,0.002772735204586843
81.60000000000001,0.0009554014920864361,0.00020489269667285436,5.917653325690814e-05,2.982401369627316e-05,4.7990305653596915e-05,1.5697128683231675e-05,8.191935363045885e-06,3.0597259181814506e-07,2.0507346915862138e-07,1.1755981092267342e-05,3.7379268800171337e-06,1.9417617512746424e-06,7.344289364411572e-08,4.918124637120005e-08,1.7935655527819063e-10,1.4757077206164498e-10,2.0302660669253786e-06,5.361536851378754e-07,2.687104090788232e-07,3.5215467745990245e-09,1.5103826136559832e-07,0.0027666926650480777
81.65,0.0009535556032538088,0.00020444550447714727,5.89794496559365e-05,2.971028976074335e-05,4.7883277710102644e-05,1.564343752688949e-05,8.159942846248369e-06,3.04450924858012e-07,2.0399093254887715e-07,1.172963716810499e-05,3.7250450020727867e-06,1.934116817390073e-06,7.307502652665005e-08,4.891997888380928e-08,1.7901202491332205e-10,1.4734085490785393e-10,2.025666926373834e-06,5.343270352219222e-07,2.6766334386922485e-07,3.5020856425536723e-09,1.506838990992928e-07,0.0027606656091553007
81.7,0.0009517136304678651,0.00020399937094123482,5.878312213958095e-05,2.959705113403623e-05,4.77765075866325e-05,1.5589958098414383e-05,8.128090384848466e-06,3.0293770011104915e-07,2.0291468872903246e-07,1.1703355048436938e-05,3.7122138804554625e-06,1.9265050711607253e-06,7.271010719062552e-08,4.866103850196116e-08,1.786815808790924e-10,1.4712187139993333e-10,2.0210871663920727e-06,5.32508887989967e-07,2.666213635897881e-07,3.4830629613535683e-09,1.5033230911043034e-07,0.002754653992733677
81.75,0.0009498755651710858,0.00020355429361505008,5.858754746282609e-05,2.9484295540007788e-05,4.766999468682074e-05,1.553668946314598e-05,8.09637730399549e-06,3.0143286611001363e-07,2.018446978804119e-07,1.1677134568326302e-05,3.699433498295295e-06,1.9189265741330862e-06,7.234814187171025e-08,4.840443251408416e-08,1.783618385134107e-10,1.4691117175878645e-10,2.016527068987186e-06,5.306989788606196e-07,2.655843939826249e-07,3.4644715514172518e-09,1.4998339579117163e-07,0.002748657771434902
81.80000000000001,0.000948041398823252,0.00020311027005262105,5.839272239590298e-05,2.937202071407603e-05,4.7563738415183015e-05,1.5483630690941618e-05,8.064802932368286e-06,2.999363717304133e-07,2.0078092045823133e-07,1.1650975583640923e-05,3.686703841789156e-06,1.9113813913035626e-06,7.198912675757284e-08,4.815015918411025e-08,1.7804961572170297e-10,1.4670628961982424e-10,2.0119868262425147e-06,5.288970520905153e-07,2.645523748964427e-07,3.4462941693724684e-09,1.496370281216938e-07,0.0027426769008401077
81.85000000000001,0.0009462111229014247,0.00020266729781207878,5.819864372421229e-05,2.926022440315829e-05,4.745773817712007e-05,1.5430780856153066e-05,8.033366602155731e-06,2.984481661879274e-07,1.9972331718945864e-07,1.1624877971153303e-05,3.6740248979105285e-06,1.9038695886677465e-06,7.163304796684757e-08,4.789820774566704e-08,1.7774187425082906e-10,1.4650488429133427e-10,2.007466540649774e-06,5.271028580132618e-07,2.6352525493675716e-07,3.428515226323386e-09,1.492931135184018e-07,0.0027367113365777277
81.9,0.0009443847288999184,0.0002022253744556641,5.800530824824734e-05,2.9148904365608604e-05,4.735199337892107e-05,1.537813903760322e-05,8.002067649037213e-06,2.969681990358276e-07,1.9867184907067206e-07,1.1598841628418499e-05,3.6613966521197975e-06,1.8963912307681997e-06,7.127988163964571e-08,4.764855849676554e-08,1.7743566043656004e-10,1.4630468379109762e-10,2.0029662257050778e-06,5.253161495263178e-07,2.625029853185345e-07,3.4111285461932023e-09,1.4895164825767729e-07,0.0027307610343869923
81.95,0.0009425622083302811,0.0002017844975497354,5.781271278351805e-05,2.903805837115572e-05,4.724650342776714e-05,1.532570431856304e-05,7.970905412163304e-06,2.9549642016240946e-07,1.9762647736592356e-07,1.1572866473430715e-05,3.6488190860998267e-06,1.8889463782675895e-06,7.092959413611127e-08,4.740118299121109e-08,1.7712804656472097e-10,1.461034289975652e-10,1.998485806688866e-06,5.235366783509191e-07,2.614855135171298e-07,3.394137160624325e-09,1.4861272130241234e-07,0.0027248259500800946
82.0,0.0009407435527212702,0.00020134466466477572,5.762085416047507e-05,2.8927684200841338e-05,4.7141267731734834e-05,1.527347578672856e-05,7.939879234136469e-06,2.940327797884284e-07,1.965871636046041e-07,1.1546952444061446e-05,3.636292175541226e-06,1.881535085573561e-06,7.058214233836031e-08,4.7156044321926455e-08,1.7681607348609847e-10,1.4589881873969764e-10,1.994025121615034e-06,5.217641915999444e-07,2.604727773205134e-07,3.3775461244405473e-09,1.4827647087512658e-07,0.0027189060394062917
82.05000000000001,0.0009389287536188298,0.00020090587337539965,5.742972922443429e-05,2.88177796469587e-05,4.70362856997994e-05,1.5221452534197962e-05,7.908988460991856e-06,2.925772284645449e-07,1.955538695793138e-07,1.1521099497284559e-05,3.623815888001197e-06,1.8741573985411006e-06,7.023747405012605e-08,4.691309749049052e-08,1.7649669542741973e-10,1.4568845592964343e-10,1.9895839223984734e-06,5.199984291553675e-07,2.594646998485009e-07,3.3613529368028978e-09,1.4794301477073554e-07,0.0027130012578679462
82.10000000000001,0.0009371178025860692,0.00020046812126036062,5.723933483550204e-05,2.8708342512991673e-05,4.6931556741838234e-05,1.5169633657448869e-05,7.878232442178215e-06,2.911297170687819e-07,1.9452655734374028e-07,1.1495307608195949e-05,3.611390180858974e-06,1.8668133522771805e-06,6.989552848756146e-08,4.667228985646645e-08,1.7616672891033682e-10,1.4546979589093112e-10,1.9851618763464617e-06,5.182391222830912e-07,2.5846118602532905e-07,3.3455404250517626e-09,1.4761238473822153e-07,0.0027071115605571934
82.15,0.0009353106912032373,0.000200031405902557,5.7049667868500144e-05,2.8599370613553886e-05,4.6827080268633995e-05,1.5118018257315571e-05,7.847610530538804e-06,2.896901968039899e-07,1.935051892105423e-07,1.1469576768837517e-05,3.599014999389695e-06,1.8595029690711876e-06,6.95562368539239e-08,4.6433561659515556e-08,1.7582280912782092e-10,1.4524009967735995e-10,1.9807585681225777e-06,5.164859938034265e-07,2.5746212087483325e-07,3.3300748178636467e-09,1.4728448963514952e-07,0.0027012369020678437
82.2,0.0009335074110677013,0.00019959572488903907,5.686072521289189e-05,2.8490861774328517e-05,4.6722855691877894e-05,1.5066605438966527e-05,7.817122082292472e-06,2.882586191953299e-07,1.9248972774924674e-07,1.1443906986837599e-05,3.586690274977304e-06,1.85222625647321e-06,6.921952299029079e-08,4.6196846606869584e-08,1.754613587162248e-10,1.449963970193438e-10,1.9763735023579642e-06,5.147387599978036e-07,2.5646736985937883e-07,3.3149091524162382e-09,1.4695911690911195e-07,0.0026953772365035074
82.25,0.0009317079537939236,0.00019916107581101537,5.6672503772708176e-05,2.8382813832008278e-05,4.661888242417284e-05,1.5015394311881882e-05,7.786766457014767e-06,2.868349360877705e-07,1.914801357841562e-07,1.1418298283881652e-05,3.5744159234853955e-06,1.8449832055404376e-06,6.888530409401125e-08,4.5962072518446045e-08,1.750785751442502e-10,1.447354650834723e-10,1.9720061070910346e-06,5.129971342764536e-07,2.554767813138517e-07,3.2999900981836606e-09,1.4663596586477037e-07,0.002689532517567668
82.30000000000001,0.0009299123110134372,0.00019872745626385886,5.648500046647401e-05,2.8275224634235735e-05,4.651515987903652e-05,1.4964383989831103e-05,7.756543017619131e-06,2.8541909964360166e-07,1.9047637639227078e-07,1.1392750694029066e-05,3.5621918438032076e-06,1.8377737892700128e-06,6.855349149628907e-08,4.572916202173304e-08,1.7467044343900838e-10,1.444538300908776e-10,1.967655738202426e-06,5.112608324699623e-07,2.5449019084632154e-07,3.2852651224693235e-09,1.4631469658118653e-07,0.002683702698699989
82.35000000000001,0.0009281204743748256,0.00019829486384711356,5.6298212227135695e-05,2.8168092039544137e-05,4.6411687470904565e-05,1.4913573590850784e-05,7.726451130338207e-06,2.8401106233997076e-07,1.8947841290122787e-07,1.1367264261893577e-05,3.550017916582021e-06,1.8305979612345204e-06,6.822399149009755e-08,4.549803328852257e-08,1.742327803501866e-10,1.4414779872498387e-10,1.9633216849779726e-06,5.095295794531453e-07,2.535074274016419e-07,3.2706874696296494e-09,1.459949787770544e-07,0.0026778877332235104
82.4,0.0009263324355436959,0.00019786329616449985,5.611213600198784e-05,2.8061413917298255e-05,4.6308464615133345e-05,1.4862962237222411e-05,7.696490164705148e-06,2.8261077696643545e-07,1.8848620888725677e-07,1.1341839040706132e-05,3.5378940031750423e-06,1.8234556544339526e-06,6.78967061995322e-08,4.526860080561445e-08,1.7376131416230687e-10,1.438135248609511e-10,1.9590031768813487e-06,5.078031166761854e-07,2.5252832052897657e-07,3.2562186999594923e-09,1.4567653244159902e-07,0.0026720875744836348
82.45,0.0009245481862026579,0.00019743275082392077,5.592676875260132e-05,2.7955188147635895e-05,4.6205490728003056e-05,1.4812549055450392e-05,7.666659493535082e-06,2.812181966225442e-07,1.8749972817315696e-07,1.13164750902806e-05,3.5258199447917476e-06,1.8163467803756184e-06,6.757153448170487e-08,4.504077617173459e-08,1.7325180116051434e-10,1.434471141513071e-10,1.9546993915540156e-06,5.060812100778383e-07,2.51552708274857e-07,3.2418305543277386e-09,1.4535915859110445e-07,0.002666302175974105
82.5,0.0009227677180512999,0.00019700322543746767,5.574210745475135e-05,2.7849412621409565e-05,4.610276522672055e-05,1.4762333176240098e-05,7.636958492906626e-06,2.798332747154401e-07,1.865189348262971e-07,1.129117247490347e-05,3.513795561875196e-06,1.8092712283908477e-06,6.72483728523453e-08,4.4814468913083204e-08,1.7270017534782424e-10,1.4304476439014844e-10,1.950409463988181e-06,5.043636577986785e-07,2.505804450535552e-07,3.2275074409136954e-09,1.4504275794060426e-07,0.002660531491442979
82.55000000000001,0.000920991022806165,0.00019657471762142567,5.5558149098345946e-05,2.77440852401285e-05,4.600028752942214e-05,1.471231373447603e-05,7.607386542143461e-06,2.7845596495749106e-07,1.8554379315663812e-07,1.1265931261169766e-05,3.501820653708492e-06,1.8022288651947783e-06,6.692711642639814e-08,4.458958731014015e-08,1.7210272288705845e-10,1.4260293396208378e-10,1.9461324967446466e-06,5.02650297105272e-07,2.4961140883561473e-07,3.2132482897126675e-09,1.447273298672873e-07,0.002654775474957967
82.60000000000001,0.00091921809220073,0.00019614722499627961,5.5374890687354995e-05,2.7639203915901154e-05,4.589805705517646e-05,1.4662489869200147e-05,7.577943023796059e-06,2.770862213639519e-07,1.8457426771478388e-07,1.1240751515787872e-05,3.489894998254111e-06,1.79521953469286e-06,6.660765986506717e-08,4.4366039228586026e-08,1.714562679097678e-10,1.4211852525285445e-10,1.9418675710175414e-06,5.009410099805971e-07,2.4864550704608325e-07,3.1990647786376746e-09,1.444129428374612e-07,0.0026490340809064692
82.65,0.0009174489179853784,0.00019572074518671862,5.519232923973924e-05,2.7534766571377716e-05,4.579607322398703e-05,1.4612860723590181e-05,7.548627323623383e-06,2.7572399825065164e-07,1.8361032329005682e-07,1.1215633303376288e-05,3.478018352227259e-06,1.7882430580350271e-06,6.628989832094747e-08,4.414373294743286e-08,1.7075835309693674e-10,1.4158906602864567e-10,1.9376137582876935e-06,4.992357269287224e-07,2.476826806717888e-07,3.1849742761594083e-09,1.4409967676631922e-07,0.002643307263926004
82.7,0.0009156834919273795,0.00019529527582164176,5.501046178738012e-05,2.743077113969328e-05,4.569433545679498e-05,1.4563425444938181e-05,7.519438830574778e-06,2.7436925023171774e-07,1.82651924908606e-07,1.1190576684275616e-05,3.4661904514020977e-06,1.7812992339159203e-06,6.597372837310083e-08,4.392257797769088e-08,1.7000739781693992e-10,1.41012870610538e-10,1.9333701322607177e-06,4.975344286744737e-07,2.4672290623056415e-07,3.170989473486749e-09,1.437875535502736e-07,0.0026375949787967225
82.75,0.0009139218058108636,0.00019487081453416308,5.4829285376009736e-05,2.732721556441116e-05,4.5592843175481644e-05,1.4514183184629106e-05,7.490376936771895e-06,2.7302193221733093e-07,1.816990378315444e-07,1.1165581712398705e-05,3.454411011147093e-06,1.7743878391169015e-06,6.565904894414821e-08,4.370248586511286e-08,1.6920281888682254e-10,1.4038916475788808e-10,1.9291357807584325e-06,4.958371455990037e-07,2.4576619543819526e-07,3.1571093958951798e-09,1.434764827461991e-07,0.0026318971803528457
82.80000000000001,0.0009121638514367988,0.00019444735896161628,5.46487970651412e-05,2.7224097799466556e-05,4.549159580287104e-05,1.4465133098119528e-05,7.461441037490712e-06,2.7168199941151524e-07,1.807516275531188e-07,1.114064843314166e-05,3.4426797271834596e-06,1.767508629283149e-06,6.534576219168441e-08,4.348337097075672e-08,1.683451036705292e-10,1.3971816323832256e-10,1.924909817225367e-06,4.941439549248421e-07,2.448125926022033e-07,3.1433159209517282e-09,1.4316624615003126e-07,0.0026262138234639768
82.85000000000001,0.0009104096206229688,0.00019402490674556006,5.4468993927999604e-05,2.7121415809110657e-05,4.539059276273245e-05,1.4416274344916517e-05,7.432630531143692e-06,2.70349407309965e-07,1.798096597989142e-07,1.1115776881377733e-05,3.4309962765583704e-06,1.760661339926727e-06,6.503377436655368e-08,4.326515122328508e-08,1.67435831118349e-10,1.3900109574241143e-10,1.920691391526494e-06,4.924549758332341e-07,2.4386216995658797e-07,3.1295768589058348e-09,1.4285652895573176e-07,0.00262054486310319
82.9,0.0009086591052039462,0.00019360345553178204,5.4289873051452836e-05,2.701916756785481e-05,4.528983347978269e-05,1.4367606088556501e-05,7.403944819261946e-06,2.6902411169790495e-07,1.7887310052409013e-07,1.1090967079555158e-05,3.41936031882235e-06,1.7538456876442258e-06,6.472299663076442e-08,4.3047748837081046e-08,1.6647764208301592e-10,1.3824018306903788e-10,1.9164796997469403e-06,4.907703628478169e-07,2.42915021311953e-07,3.1158536677239862e-09,1.425469854529241e-07,0.002614890254477367
82.95,0.0009069122970310713,0.00019318300297030378,5.4111431535943295e-05,2.6917351060415272e-05,4.518931737968854e-05,1.4319127496584365e-05,7.375383306477587e-06,2.677060686479912e-07,1.7794191591165468e-07,1.1066219035919141e-05,3.4077714973983364e-06,1.74706137153552e-06,6.44133458280749e-08,4.283109099041117e-08,1.6547416455464972e-10,1.3743856972386564e-10,1.912273992756869e-06,4.890902979400945e-07,2.419712545185636e-07,3.10211036409806e-09,1.4223731345824763e-07,0.0026092499531671525
83.0,0.0009051691879724275,0.0001927635467153851,5.393366649541971e-05,2.6815964281658133e-05,4.508904388906905e-05,1.427083774053262e-05,7.3469454005061355e-06,2.663952345182478e-07,1.7701607237077303e-07,1.1041532742876657e-05,3.396229441127861e-06,1.7403080748081829e-06,6.4104745200547e-08,4.261511045801242e-08,1.644299017457756e-10,1.366002208815251e-10,1.9080735833709598e-06,4.874149818953939e-07,2.410309833182263e-07,3.0883199434219694e-09,1.4192730928636268e-07,0.002603623915219368
83.05000000000001,0.0009034297699128168,0.00019234508442552822,5.3756575057269285e-05,2.6715005236544567e-05,4.498901243549772e-05,1.4222735995900671e-05,7.31863051212904e-06,2.6509156595004154e-07,1.7609553653511193e-07,1.1016908175521347e-05,3.384733765978128e-06,1.7335854665503612e-06,6.379712504465935e-08,4.23997461926376e-08,1.6335009161036023e-10,1.3572979187804596e-10,1.903877852007244e-06,4.857446255184416e-07,2.4009431919180407e-07,3.074465659659387e-09,1.4161688477062673e-07,0.0025980120971556262
83.10000000000001,0.0009016940347537387,0.00019192761376348233,5.3580154362250547e-05,2.661447194007653e-05,4.488922244750481e-05,1.4174821442134272e-05,7.290438055176336e-06,2.637950198660963e-07,1.751802752612217e-07,1.0992345290334176e-05,3.3732840768921944e-06,1.7268932036533514e-06,6.349042330089895e-08,4.218494385027187e-08,1.6224054641498327e-10,1.3483247814647224e-10,1.8996862508288828e-06,4.840794412541752e-07,2.391613637943293e-07,3.0605371318657155e-09,1.413060453817621e-07,0.002592414455898631
83.15,0.0008999619744133624,0.00019151113239624702,5.340440156442593e-05,2.6514362417242484e-05,4.47896733545793e-05,1.4127093262604977e-05,7.262367446509344e-06,2.625055534685415e-07,1.742702556269517e-07,1.0967844024073499e-05,3.3618799697630166e-06,1.7202309328637142e-06,6.318458607112115e-08,4.197065625394643e-08,1.6110748124159447e-10,1.3391385354144e-10,1.8954983064291246e-06,4.824196357536224e-07,2.382322025137844e-07,3.046524273668505e-09,1.4099484494253916e-07,0.00258683094865334
83.2,0.0008982335808265058,0.0001910956379950766,5.322931383109532e-05,2.6414674702963717e-05,4.4690364587171096e-05,1.407955064458983e-05,7.234418106003548e-06,2.6122312423700205e-07,1.7336544492990402e-07,1.0943404292866478e-05,3.350521033511073e-06,1.7135982929436766e-06,6.287956805839939e-08,4.1756843791341194e-08,1.5995734092268383e-10,1.3297970559892567e-10,1.8913136211887032e-06,4.807654038309292e-07,2.3730689959896516e-07,3.0324130223561033e-09,1.4068333844287758e-07,0.00258126153279288
83.25,0.0008965088459446108,0.0001906811282354838,5.305488834272965e-05,2.631540684204082e-05,4.4591295576692984e-05,1.4032192779251122e-05,7.2065894565315695e-06,2.5994768992672237e-07,1.7246581068592098e-07,1.0919025991511467e-05,3.3392068522441886e-06,1.7069949169175784e-06,6.25753329245753e-08,4.154347474169361e-08,1.587966354618056e-10,1.3203587727734752e-10,1.8871318734912867e-06,4.791169241422205e-07,2.363854951830839e-07,3.0181847521252903e-09,1.4037154767415586e-07,0.0025757061657827687
83.30000000000001,0.0008947877617357182,0.00019026760079724335,5.288112229290486e-05,2.6216556889100488e-05,4.4492465755522624e-05,1.3985018861616264e-05,7.178880923946243e-06,2.58679208566727e-07,1.7157132062760694e-07,1.0894708992998912e-05,3.327937007477513e-06,1.7004204343814487e-06,6.227185356128944e-08,4.13305255279351e-08,1.5763179395135668e-10,1.310881254459912e-10,1.8829528170223937e-06,4.774743567782048e-07,2.3546800438962456e-07,3.00381799590349e-09,1.4005944231241562e-07,0.0025701648051487907
83.35000000000001,0.0008930703201844467,0.0001898550533643959,5.270801288823646e-05,2.611812290854273e-05,4.439387455700455e-05,1.3938028090557852e-05,7.151291937063862e-06,2.5741763845801755e-07,1.7068194270288442e-07,1.0870453148256102e-05,3.316711080391076e-06,1.6938744738523108e-06,6.196911227091925e-08,4.1117980890464725e-08,1.56469045961324e-10,1.301420058659855e-10,1.8787762793975961e-06,4.758378428099581e-07,2.3455441855250525e-07,2.9892897407253276e-09,1.3974693238524708e-07,0.002564637408478307
83.4,0.0008913565132919653,0.00018944348362525084,5.253555734831395e-05,2.6020102974488144e-05,4.4295521415451894e-05,1.3891219668773719e-05,7.123821927647468e-06,2.561629381717994e-07,1.6979764507357993e-07,1.084625828611863e-05,3.3055286541019827e-06,1.6873566651335284e-06,6.166710085458002e-08,4.090583397954881e-08,1.5531433700884514e-10,1.2920279204455015e-10,1.8746021603654664e-06,4.742075056719049e-07,2.33644708422279e-07,2.9745752707302227e-09,1.3943387083506224e-07,0.0025591239334509714
83.45,0.0008896463330759712,0.0001890328892723901,5.2363752905636064e-05,2.5922495170725732e-05,4.419740576614832e-05,1.3844592802767255e-05,7.096470330390339e-06,2.549150665477442e-07,1.6891839611404238e-07,1.082212421352937e-05,3.294389315928355e-06,1.6808666416725303e-06,6.13658206051639e-08,4.069408636401443e-08,1.541732808787206e-10,1.282754313038279e-10,1.8704304298099664e-06,4.725834541190909e-07,2.3273882907426713e-07,2.9596483558112558e-09,1.391200711403738e-07,0.0025536243379092843
83.5,0.0008879397715706656,0.00018862326800267118,5.219259680554614e-05,2.58252975906609e-05,4.409952704534979e-05,1.3798146702827775e-05,7.0692365828995786e-06,2.5367398269228083e-07,1.6804416440978944e-07,1.0798050715963197e-05,3.2832926596221467e-06,1.6744040428873789e-06,6.106528220428709e-08,4.048274795467438e-08,1.5305114656718028e-10,1.273645363506833e-10,1.866261125737582e-06,4.709657863687706e-07,2.3183672609527228e-07,2.9444844105582155e-09,1.3880534513569715e-07,0.0025481385799795485
83.55000000000001,0.0008862368208267285,0.00018821461751723008,5.202208630616781e-05,2.5728508337263737e-05,4.4001884690286294e-05,1.3751880583011016e-05,7.0421201256798176e-06,2.5243964597691506e-07,1.6717491875618046e-07,1.077403755807352e-05,3.272238287548414e-06,1.6679685164390872e-06,6.076550552299216e-08,4.0271836841786503e-08,1.5195287232935784e-10,1.2647440523937677e-10,1.8620943523800562e-06,4.6935459493996505e-07,2.309383425157826e-07,2.9290671677820216e-09,1.3848955720626112e-07,0.0025426666182331308
83.60000000000001,0.0008845374729112972,0.00018780693552148488,5.185221867834127e-05,2.5632125523017742e-05,4.3904478139163616e-05,1.370579366111983e-05,7.015120402117098e-06,2.512120160365768e-07,1.6631062815711568e-07,1.0750084484554486e-05,3.26122581278919e-06,1.6615597204272041e-06,6.046651932709383e-08,4.0061379046796706e-08,1.508830948252036e-10,1.2560905762687837e-10,1.8579302784788194e-06,4.677499716480962e-07,2.300436258861822e-07,2.913396562063201e-09,1.381726789564818e-07,0.0025372084118503264
83.65,0.0008828417199079384,0.00018740021972513774,5.168299120555943e-05,2.553614726986855e-05,4.380730683116489e-05,1.3659885158684865e-05,6.988236858462805e-06,2.4999105276798877e-07,1.6545126182375567e-07,1.072619122121032e-05,3.2502548611508575e-06,1.6551773254869758e-06,6.016836088915091e-08,3.985140818963117e-08,1.4984617865538526e-10,1.247722717818474e-10,1.8537691357478563e-06,4.661520122015231e-07,2.2915253487739973e-07,2.8974942531552323e-09,1.3785482226553035e-07,0.0025317639207352123
83.7,0.0008811495539166266,0.00018699446784217825,5.151440118390487e-05,2.5440571709173235e-05,4.371037020645231e-05,1.3614154300945507e-05,6.961468943817808e-06,2.4877671632806066e-07,1.645967891732636e-07,1.070235747622152e-05,3.2393250730550015e-06,1.648821016767465e-06,5.987107551018229e-08,3.9641965073875815e-08,1.4884623141030594e-10,1.2396760628744716e-10,1.8496112174441159e-06,4.645608198853604e-07,2.2826504482316018e-07,2.881403843586835e-09,1.3753623322512436e-07,0.0025263331055398767
83.75,0.0008794609670537188,0.00018658967759088582,5.13464459219869e-05,2.5345396981649768e-05,4.3613667706168714e-05,1.3568600316830882e-05,6.9348161101166935e-06,2.475689671323006e-07,1.6374717982756435e-07,1.0678582941595333e-05,3.228436105293817e-06,1.6424904957711552e-06,5.9574715955391696e-08,3.9433097193283635e-08,1.4788709219649982e-10,1.2319839352409894e-10,1.8454568769146626e-06,4.629765079030426e-07,2.2738115171137682e-07,2.8651845807533952e-09,1.3721724350010293e-07,0.0025209159275865955
83.80000000000001,0.0008777759514519303,0.0001861858466938322,5.117912274087893e-05,2.5250621237326752e-05,4.351719877243909e-05,1.3523222438940977e-05,6.908277812112136e-06,2.463677658532446e-07,1.629024036121189e-07,1.0654867294786278e-05,3.217587632632559e-06,1.6361854820369808e-06,5.927934180931442e-08,3.922485816416736e-08,1.4697228733393578e-10,1.2246769836312463e-10,1.8413065259432122e-06,4.613992000705034e-07,2.265008742691057e-07,2.84889986739803e-09,1.3689819357095063e-07,0.0025155123487156277
83.85000000000001,0.0008760944992603119,0.00018578297287788424,5.1012428974056417e-05,2.5156242635493583e-05,4.342096284837226e-05,1.3478019903527955e-05,6.881853507359428e-06,2.451730734189015e-07,1.6206243055471307e-07,1.0631210200470772e-05,3.2067793492430628e-06,1.629905714650273e-06,5.898501875691694e-08,3.9017307089336624e-08,1.4610495445379324e-10,1.2177824356709426e-10,1.8371606326898216e-06,4.5982902970980777e-07,2.25624253955986e-07,2.832604683655985e-09,1.3657935600209412e-07,0.002510122331117596
83.9,0.0008744166026442228,0.0001853810538742057,5.0846361967334714e-05,2.506225934465063e-05,4.3324959378062196e-05,1.3432991950477461e-05,6.8555426562010725e-06,2.439848510112073e-07,1.6122723088425383e-07,1.060761131245826e-05,3.1960109699539762e-06,1.6236509535647735e-06,5.8691817798243524e-08,3.8810507860297716e-08,1.452877436824354e-10,1.2113231129684932e-10,1.8330197190091502e-06,4.5826613675387086e-07,2.2475135286785985e-07,2.816337260034947e-09,1.3626088833625016e-07,0.0025047458372145052
83.95,0.0008727422537853079,0.00018498008741825965,5.068091907880766e-05,2.496866954245995e-05,4.322918780658961e-05,1.3388137823290181e-05,6.829344721751571e-06,2.4280306006449194e-07,1.6039677502957602e-07,1.0584070275720126e-05,3.1852822313052853e-06,1.6174209807237702e-06,5.839981440519496e-08,3.860452840543e-08,1.4452271005084548e-10,1.205316360203815e-10,1.8288843569461123e-06,4.567106632357155e-07,2.2388224973577773e-07,2.8001184297103857e-09,1.359428318986448e-07,0.0024993828296262207
