Orbital,Index,r,Vnuc_r,Veff_r,P,Q,P_ref1,Q_ref1,P_ref2,Q_ref2
Cs_5p32,194,3.27682722E-01,-1.911722E+01,-1.873496E+01,-5.309231E-02,1.169036E-02,0,0,0,0
Cs_5p32,195,3.47093662E-01,-1.832196E+01,-1.795889E+01,3.517231E-03,1.060164E-02,0,0,0,0
Cs_5p32,196,3.67425979E-01,-1.754262E+01,-1.719774E+01,6.268284E-02,9.228995E-03,0,0,0,0
Cs_5p32,197,3.88708654E-01,-1.677993E+01,-1.645231E+01,1.224024E-01,7.633863E-03,0,0,0,0
Cs_5p32,198,4.10970837E-01,-1.603552E+01,-1.572424E+01,1.805993E-01,5.882425E-03,0,0,0,0
Cs_5p32,199,4.34241823E-01,-1.531130E+01,-1.501548E+01,2.352082E-01,4.042500E-03,0,0,0,0
Cs_5p32,200,4.58551023E-01,-1.460841E+01,-1.432723E+01,2.842581E-01,2.180562E-03,0,0,0,0
Cs_5p32,201,4.83927941E-01,-1.392656E+01,-1.365921E+01,3.259514E-01,3.591617E-04,0,0,0,0
Cs_5p32,202,5.10402151E-01,-1.326419E+01,-1.300994E+01,3.587326E-01,-1.365149E-03,0,0,0,0
Cs_5p32,203,5.38003269E-01,-1.261958E+01,-1.237773E+01,3.813477E-01,-2.943486E-03,0,0,0,0
Cs_5p32,204,5.66760936E-01,-1.199156E+01,-1.176146E+01,3.928885E-01,-4.335958E-03,0,0,0,0
Cs_5p32,205,5.96704788E-01,-1.138030E+01,-1.116132E+01,3.928195E-01,-5.512651E-03,0,0,0,0
Cs_5p32,206,6.27864442E-01,-1.078674E+01,-1.057827E+01,3.809869E-01,-6.454107E-03,0,0,0,0
Cs_5p32,207,6.60269469E-01,-1.021251E+01,-1.001400E+01,3.576076E-01,-7.151228E-03,0,0,0,0
Cs_5p32,208,6.93949375E-01,-9.659375E+00,-9.470290E+00,3.232424E-01,-7.604618E-03,0,0,0,0
Cs_5p32,209,7.28933585E-01,-9.128864E+00,-8.948694E+00,2.787548E-01,-7.823420E-03,0,0,0,0
Cs_5p32,210,7.65251418E-01,-8.622062E+00,-8.450329E+00,2.252614E-01,-7.823846E-03,0,0,0,0
Cs_5p32,211,8.02932077E-01,-8.139513E+00,-7.975765E+00,1.640756E-01,-7.627538E-03,0,0,0,0
Cs_5p32,212,8.42004625E-01,-7.681200E+00,-7.525012E+00,9.665096E-02,-7.259934E-03,0,0,0,0
Cs_5p32,213,8.82497974E-01,-7.246784E+00,-7.097752E+00,2.452374E-02,-6.748729E-03,0,0,0,0
Cs_5p32,214,9.24440867E-01,-6.835537E+00,-6.693284E+00,-5.073985E-02,-6.122528E-03,0,0,0,0
Cs_5p32,215,9.67861865E-01,-6.446671E+00,-6.310837E+00,-1.275926E-01,-5.409688E-03,0,0,0,0
Cs_5p32,216,1.01278933E+00,-6.079430E+00,-5.949678E+00,-2.045491E-01,-4.637377E-03,0,0,0,0
Cs_5p32,217,1.05925143E+00,-5.733072E+00,-5.609081E+00,-2.802214E-01,-3.830829E-03,0,0,0,0
Cs_5p32,218,1.10727609E+00,-5.406986E+00,-5.288454E+00,-3.533474E-01,-3.012795E-03,0,0,0,0
Cs_5p32,219,1.15689102E+00,-5.100597E+00,-4.987240E+00,-4.228117E-01,-2.203163E-03,0,0,0,0
Cs_5p32,220,1.20812369E+00,-4.813273E+00,-4.704820E+00,-4.876591E-01,-1.418763E-03,0,0,0,0
Cs_5p32,221,1.26100132E+00,-4.544226E+00,-4.440423E+00,-5.471003E-01,-6.733365E-04,0,0,0,0
Cs_5p32,222,1.31555085E+00,-4.292464E+00,-4.193071E+00,-6.005131E-01,2.235592E-05,0,0,0,0
Cs_5p32,223,1.37179900E+00,-4.056809E+00,-3.961600E+00,-6.474386E-01,6.603165E-04,0,0,0,0
Cs_5p32,224,1.42977216E+00,-3.835977E+00,-3.744739E+00,-6.875740E-01,1.235032E-03,0,0,0,0
Cs_5p32,225,1.48949650E+00,-3.628679E+00,-3.541210E+00,-7.207632E-01,1.743178E-03,0,0,0,0
Cs_5p32,226,1.55099785E+00,-3.433720E+00,-3.349830E+00,-7.469856E-01,2.183322E-03,0,0,0,0
Cs_5p32,227,1.61430178E+00,-3.250081E+00,-3.169592E+00,-7.663434E-01,2.555661E-03,0,0,0,0
Cs_5p32,228,1.67943358E+00,-3.076853E+00,-2.999595E+00,-7.790472E-01,2.861763E-03,0,0,0,0
Cs_5p32,229,1.74641821E+00,-2.913361E+00,-2.839174E+00,-7.854012E-01,3.104324E-03,0,0,0,0
Cs_5p32,230,1.81528034E+00,-2.758997E+00,-2.687731E+00,-7.857878E-01,3.286950E-03,0,0,0,0
Cs_5p32,231,1.88604435E+00,-2.613271E+00,-2.544783E+00,-7.806514E-01,3.413952E-03,0,0,0,0
Cs_5p32,232,1.95873430E+00,-2.475746E+00,-2.409902E+00,-7.704831E-01,3.490130E-03,0,0,0,0
Cs_5p32,233,2.03337395E+00,-2.346015E+00,-2.282688E+00,-7.558061E-01,3.520594E-03,0,0,0,0
Cs_5p32,234,2.10998674E+00,-2.223684E+00,-2.162754E+00,-7.371622E-01,3.510600E-03,0,0,0,0
Cs_5p32,235,2.18859582E+00,-2.108364E+00,-2.049717E+00,-7.150992E-01,3.465403E-03,0,0,0,0
Cs_5p32,236,2.26922402E+00,-1.999663E+00,-1.943191E+00,-6.901607E-01,3.390141E-03,0,0,0,0
Cs_5p32,237,2.35189385E+00,-1.897195E+00,-1.842799E+00,-6.628768E-01,3.289741E-03,0,0,0,0
Cs_5p32,238,2.43662753E+00,-1.800580E+00,-1.748161E+00,-6.337566E-01,3.168841E-03,0,0,0,0
Cs_5p32,239,2.52344696E+00,-1.709455E+00,-1.658925E+00,-6.032821E-01,3.031744E-03,0,0,0,0
Cs_5p32,240,2.61237373E+00,-1.623481E+00,-1.574754E+00,-5.719039E-01,2.882375E-03,0,0,0,0
Cs_5p32,241,2.70342914E+00,-1.544425E+00,-1.497419E+00,-5.400369E-01,2.724416E-03,0,0,0,0
Cs_5p32,242,2.79663416E+00,-1.473873E+00,-1.428511E+00,-5.080524E-01,2.561385E-03,0,0,0,0
Cs_5p32,243,2.89200948E+00,-1.411134E+00,-1.367342E+00,-4.762712E-01,2.396390E-03,0,0,0,0
Cs_5p32,244,2.98957548E+00,-1.355539E+00,-1.313248E+00,-4.449668E-01,2.231994E-03,0,0,0,0
Cs_5p32,245,3.08935224E+00,-1.306452E+00,-1.265596E+00,-4.143678E-01,2.070271E-03,0,0,0,0
Cs_5p32,246,3.19135955E+00,-1.263266E+00,-1.223783E+00,-3.846622E-01,1.912868E-03,0,0,0,0
Cs_5p32,247,3.29561689E+00,-1.225409E+00,-1.187240E+00,-3.560008E-01,1.761056E-03,0,0,0,0
Cs_5p32,248,3.40214346E+00,-1.192345E+00,-1.155434E+00,-3.285011E-01,1.615782E-03,0,0,0,0
Cs_5p32,249,3.51095818E+00,-1.163573E+00,-1.127867E+00,-3.022514E-01,1.477714E-03,0,0,0,0
Cs_5p32,250,3.62207967E+00,-1.138627E+00,-1.104075E+00,-2.773134E-01,1.347292E-03,0,0,0,0
Cs_5p32,251,3.73552627E+00,-1.117080E+00,-1.083634E+00,-2.537267E-01,1.224763E-03,0,0,0,0
Cs_5p32,252,3.85131606E+00,-1.098538E+00,-1.066152E+00,-2.315110E-01,1.110213E-03,0,0,0,0
Cs_5p32,253,3.96946681E+00,-1.082641E+00,-1.051272E+00,-2.106692E-01,1.003605E-03,0,0,0,0
Cs_5p32,254,4.08999605E+00,-1.069063E+00,-1.038670E+00,-1.911899E-01,9.047997E-04,0,0,0,0
Cs_5p32,255,4.21292102E+00,-1.057511E+00,-1.028054E+00,-1.730501E-01,8.135789E-04,0,0,0,0
Cs_5p32,256,4.33825871E+00,-1.047720E+00,-1.019161E+00,-1.562166E-01,7.296658E-04,0,0,0,0
Cs_5p32,257,4.46602583E+00,-1.039452E+00,-1.011757E+00,-1.406484E-01,6.527401E-04,0,0,0,0
Cs_5p32,258,4.59623884E+00,-1.032498E+00,-1.005632E+00,-1.262980E-01,5.824509E-04,0,0,0,0
Cs_5p32,259,4.72891396E+00,-1.026672E+00,-1.000603E+00,-1.131130E-01,5.184282E-04,0,0,0,0
Cs_5p32,260,4.86406714E+00,-1.021810E+00,-9.965062E-01,-1.010375E-01,4.602912E-04,0,0,0,0
Cs_5p32,261,5.00171409E+00,-1.017768E+00,-9.932006E-01,-9.001276E-02,4.076558E-04,0,0,0,0
Cs_5p32,262,5.14187026E+00,-1.014421E+00,-9.905621E-01,-7.997874E-02,3.601400E-04,0,0,0,0
Cs_5p32,263,5.28455089E+00,-1.011661E+00,-9.884833E-01,-7.087456E-02,3.173687E-04,0,0,0,0
Cs_5p32,264,5.42977096E+00,-1.009393E+00,-9.868717E-01,-6.263937E-02,2.789773E-04,0,0,0,0
Cs_5p32,265,5.57754523E+00,-1.007538E+00,-9.856479E-01,-5.521295E-02,2.446139E-04,0,0,0,0
Cs_5p32,266,5.72788822E+00,-1.006026E+00,-9.847442E-01,-4.853624E-02,2.139419E-04,0,0,0,0
Cs_5p32,267,5.88081424E+00,-1.004799E+00,-9.841030E-01,-4.255175E-02,1.866408E-04,0,0,0,0
Cs_5p32,268,6.03633735E+00,-1.003807E+00,-9.836757E-01,-3.720399E-02,1.624079E-04,0,0,0,0
Cs_5p32,269,6.19447142E+00,-1.003008E+00,-9.834214E-01,-3.243969E-02,1.409582E-04,0,0,0,0
Cs_5p32,270,6.35523010E+00,-1.002368E+00,-9.833059E-01,-2.820806E-02,1.220250E-04,0,0,0,0
Cs_5p32,271,6.51862681E+00,-1.001856E+00,-9.833009E-01,-2.446094E-02,1.053598E-04,0,0,0,0
Cs_5p32,272,6.68467479E+00,-1.001450E+00,-9.833827E-01,-2.115295E-02,9.073207E-05,0,0,0,0
Cs_5p32,273,6.85338705E+00,-1.001128E+00,-9.835320E-01,-1.824149E-02,7.792899E-05,0,0,0,0
Cs_5p32,274,7.02477642E+00,-1.000874E+00,-9.837331E-01,-1.568685E-02,6.675467E-05,0,0,0,0
Cs_5p32,275,7.19885551E+00,-1.000674E+00,-9.839730E-01,-1.345215E-02,5.702968E-05,0,0,0,0
Cs_5p32,276,7.37563677E+00,-1.000518E+00,-9.842414E-01,-1.150329E-02,4.859027E-05,0,0,0,0
Cs_5p32,277,7.55513242E+00,-1.000397E+00,-9.845299E-01,-9.808925E-03,4.128754E-05,0,0,0,0
Cs_5p32,278,7.73735452E+00,-1.000302E+00,-9.848319E-01,-8.340352E-03,3.498669E-05,0,0,0,0
Cs_5p32,279,7.92231493E+00,-1.000230E+00,-9.851422E-01,-7.071400E-03,2.956605E-05,0,0,0,0
Cs_5p32,280,8.11002534E+00,-1.000174E+00,-9.854566E-01,-5.978322E-03,2.491628E-05,0,0,0,0
Cs_5p32,281,8.30049727E+00,-1.000131E+00,-9.857719E-01,-5.039654E-03,2.093948E-05,0,0,0,0
Cs_5p32,282,8.49374204E+00,-1.000098E+00,-9.860858E-01,-4.236085E-03,1.754826E-05,0,0,0,0
Cs_5p32,283,8.68977081E+00,-1.000073E+00,-9.863963E-01,-3.550308E-03,1.466497E-05,0,0,0,0
Cs_5p32,284,8.88859459E+00,-1.000054E+00,-9.867021E-01,-2.966880E-03,1.222084E-05,0,0,0,0
Cs_5p32,285,9.09022420E+00,-1.000040E+00,-9.870022E-01,-2.472075E-03,1.015517E-05,0,0,0,0
Cs_5p32,286,9.29467030E+00,-1.000030E+00,-9.872959E-01,-2.053745E-03,8.414589E-06,0,0,0,0
Cs_5p32,287,9.50194341E+00,-1.000022E+00,-9.875828E-01,-1.701178E-03,6.952368E-06,0,0,0,0
Cs_5p32,288,9.71205386E+00,-1.000016E+00,-9.878624E-01,-1.404969E-03,5.727705E-06,0,0,0,0
Cs_5p32,289,9.92501187E+00,-1.000012E+00,-9.881348E-01,-1.156893E-03,4.705122E-06,0,0,0,0
Cs_5p32,290,1.01408275E+01,-1.000008E+00,-9.883998E-01,-9.497846E-04,3.853877E-06,0,0,0,0
Cs_5p32,291,1.03595106E+01,-1.000006E+00,-9.886576E-01,-7.774238E-04,3.147431E-06,0,0,0,0
Cs_5p32,292,1.05810709E+01,-1.000004E+00,-9.889080E-01,-6.344352E-04,2.562952E-06,0,0,0,0
Cs_5p32,293,1.08055180E+01,-1.000003E+00,-9.891514E-01,-5.161899E-04,2.080874E-06,0,0,0,0
Cs_5p32,294,1.10328615E+01,-1.000002E+00,-9.893878E-01,-4.187168E-04,1.684483E-06,0,0,0,0
Cs_5p32,295,1.12631106E+01,-1.000002E+00,-9.896174E-01,-3.386227E-04,1.359561E-06,0,0,0,0
Cs_5p32,296,1.14962746E+01,-1.000001E+00,-9.898405E-01,-2.730188E-04,1.094048E-06,0,0,0,0
Cs_5p32,297,1.17323624E+01,-1.000001E+00,-9.900571E-01,-2.194555E-04,8.777602E-07,0,0,0,0
Cs_5p32,298,1.19713831E+01,-1.000001E+00,-9.902676E-01,-1.758627E-04,7.021212E-07,0,0,0,0
Cs_5p32,299,1.22133454E+01,-1.000000E+00,-9.904721E-01,-1.404983E-04,5.599389E-07,0,0,0,0
Cs_5p32,300,1.24582579E+01,-1.000000E+00,-9.906708E-01,-1.119011E-04,4.452021E-07,0,0,0,0
Cs_5p32,301,1.27061293E+01,-1.000000E+00,-9.908638E-01,-8.885068E-05,3.529047E-07,0,0,0,0
Cs_5p32,302,1.29569680E+01,-1.000000E+00,-9.910515E-01,-7.033095E-05,2.788928E-07,0,0,0,0
Cs_5p32,303,1.32107823E+01,-1.000000E+00,-9.912339E-01,-5.549940E-05,2.197317E-07,0,0,0,0
Cs_5p32,304,1.34675803E+01,-1.000000E+00,-9.914113E-01,-4.365990E-05,1.725916E-07,0,0,0,0
Cs_5p32,305,1.37273702E+01,-1.000000E+00,-9.915837E-01,-3.423945E-05,1.351494E-07,0,0,0,0
Cs_5p32,306,1.39901599E+01,-1.000000E+00,-9.917515E-01,-2.676807E-05,1.055048E-07,0,0,0,0
Cs_5p32,307,1.42559572E+01,-1.000000E+00,-9.919147E-01,-2.086174E-05,8.210897E-08,0,0,0,0
Cs_5p32,308,1.45247699E+01,-1.000000E+00,-9.920735E-01,-1.620780E-05,6.370380E-08,0,0,0,0
Cs_5p32,309,1.47966057E+01,-1.000000E+00,-9.922280E-01,-1.255263E-05,4.927117E-08,0,0,0,0
Cs_5p32,310,1.50714721E+01,-1.000000E+00,-9.923784E-01,-9.691246E-06,3.799004E-08,0,0,0,0
Cs_5p32,311,1.53493764E+01,-1.000000E+00,-9.925248E-01,-7.458569E-06,2.920065E-08,0,0,0,0
Cs_5p32,312,1.56303260E+01,-1.000000E+00,-9.926674E-01,-5.722156E-06,2.237472E-08,0,0,0,0
Cs_5p32,313,1.59143282E+01,-1.000000E+00,-9.928063E-01,-4.376122E-06,1.709079E-08,0,0,0,0
Cs_5p32,314,1.62013900E+01,-1.000000E+00,-9.929415E-01,-3.336120E-06,1.301375E-08,0,0,0,0
Cs_5p32,315,1.64915186E+01,-1.000000E+00,-9.930733E-01,-2.535210E-06,9.878151E-09,0,0,0,0
Cs_5p32,316,1.67847208E+01,-1.000000E+00,-9.932016E-01,-1.920452E-06,7.474437E-09,0,0,0,0
Cs_5p32,317,1.70810034E+01,-1.000000E+00,-9.933268E-01,-1.450132E-06,5.637777E-09,0,0,0,0
Cs_5p32,318,1.73803732E+01,-1.000000E+00,-9.934487E-01,-1.091500E-06,4.238976E-09,0,0,0,0
Cs_5p32,319,1.76828370E+01,-1.000000E+00,-9.935676E-01,-8.189342E-07,3.177127E-09,0,0,0,0
Cs_5p32,320,1.79884012E+01,-1.000000E+00,-9.936835E-01,-6.124651E-07,2.373701E-09,0,0,0,0
Cs_5p32,321,1.82970723E+01,-1.000000E+00,-9.937966E-01,-4.565811E-07,1.767797E-09,0,0,0,0
Cs_5p32,322,1.86088568E+01,-1.000000E+00,-9.939068E-01,-3.392786E-07,1.312353E-09,0,0,0,0
Cs_5p32,323,1.89237609E+01,-1.000000E+00,-9.940144E-01,-2.513012E-07,9.711329E-10,0,0,0,0
Cs_5p32,324,1.92417909E+01,-1.000000E+00,-9.941193E-01,-1.855366E-07,7.163300E-10,0,0,0,0
Cs_5p32,325,1.95629530E+01,-1.000000E+00,-9.942218E-01,-1.365399E-07,5.266859E-10,0,0,0,0
Cs_5p32,326,1.98872531E+01,-1.000000E+00,-9.943217E-01,-1.001571E-07,3.860038E-10,0,0,0,0
Cs_5p32,327,2.02146974E+01,-1.000000E+00,-9.944193E-01,-7.323087E-08,2.819878E-10,0,0,0,0
Cs_5p32,328,2.05452917E+01,-1.000000E+00,-9.945145E-01,-5.336966E-08,2.053362E-10,0,0,0,0
Cs_5p32,329,2.08790419E+01,-1.000000E+00,-9.946076E-01,-3.876863E-08,1.490371E-10,0,0,0,0
Cs_5p32,330,2.12159537E+01,-1.000000E+00,-9.946984E-01,-2.807048E-08,1.078238E-10,0,0,0,0
Cs_5p32,331,2.15560328E+01,-1.000000E+00,-9.947871E-01,-2.025819E-08,7.775426E-11,0,0,0,0
Cs_5p32,332,2.18992850E+01,-1.000000E+00,-9.948738E-01,-1.457238E-08,5.588822E-11,0,0,0,0
Cs_5p32,333,2.22457156E+01,-1.000000E+00,-9.949585E-01,-1.044811E-08,4.004060E-11,0,0,0,0
Cs_5p32,334,2.25953302E+01,-1.000000E+00,-9.950412E-01,-7.466543E-09,2.859321E-11,0,0,0,0
Cs_5p32,335,2.29481342E+01,-1.000000E+00,-9.951221E-01,-5.318322E-09,2.035191E-11,0,0,0,0
Cs_5p32,336,2.33041330E+01,-1.000000E+00,-9.952011E-01,-3.775727E-09,1.443859E-11,0,0,0,0
Cs_5p32,337,2.36633318E+01,-1.000000E+00,-9.952784E-01,-2.671748E-09,1.020986E-11,0,0,0,0
Cs_5p32,338,2.40257359E+01,-1.000000E+00,-9.953539E-01,-1.884332E-09,7.195950E-12,0,0,0,0
Cs_5p32,339,2.43913503E+01,-1.000000E+00,-9.954278E-01,-1.324599E-09,5.055074E-12,0,0,0,0
Cs_5p32,340,2.47601803E+01,-1.000000E+00,-9.955000E-01,-9.280565E-10,3.539451E-12,0,0,0,0
Cs_5p32,341,2.51322308E+01,-1.000000E+00,-9.955707E-01,-6.480758E-10,2.470081E-12,0,0,0,0
Cs_5p32,342,2.55075068E+01,-1.000000E+00,-9.956398E-01,-4.510623E-10,1.718112E-12,0,0,0,0
Cs_5p32,343,2.58860132E+01,-1.000000E+00,-9.957075E-01,-3.128995E-10,1.191117E-12,0,0,0,0
Cs_5p32,344,2.62677549E+01,-1.000000E+00,-9.957736E-01,-2.163360E-10,8.230353E-13,0,0,0,0
Cs_5p32,345,2.66527366E+01,-1.000000E+00,-9.958384E-01,-1.490757E-10,5.668151E-13,0,0,0,0
Cs_5p32,346,2.70409631E+01,-1.000000E+00,-9.959018E-01,-1.023851E-10,3.896341E-13,0,0,0,0
Cs_5p32,347,2.74324390E+01,-1.000000E+00,-9.959638E-01,-7.008376E-11,2.648803E-13,0,0,0,0
Cs_5s12,0,1.81818182E-08,-1.326898E-02,6.875481E+06,6.824614E-07,-2.205177E-11,0,0,0,0
Cs_5s12,1,1.99385036E-08,-1.455100E-02,6.269736E+06,7.483868E-07,-2.651638E-11,0,0,0,0
Cs_5s12,2,2.18649159E-08,-1.595688E-02,5.717359E+06,8.206815E-07,-3.188547E-11,0,0,0,0
Cs_5s12,3,2.39774121E-08,-1.749857E-02,5.213658E+06,8.999601E-07,-3.834213E-11,0,0,0,0
Cs_5s12,4,2.62940087E-08,-1.918920E-02,4.754334E+06,9.868979E-07,-4.610674E-11,0,0,0,0
Cs_5s12,5,2.88344252E-08,-2.104318E-02,4.335478E+06,1.082235E-06,-5.544423E-11,0,0,0,0
Cs_5s12,6,3.16202310E-08,-2.307625E-02,3.953530E+06,1.186781E-06,-6.667296E-11,0,0,0,0
Cs_5s12,7,3.46751844E-08,-2.530573E-02,3.605232E+06,1.301428E-06,-8.017621E-11,0,0,0,0
Cs_5s12,8,3.80252225E-08,-2.775057E-02,3.287624E+06,1.427149E-06,-9.641434E-11,0,0,0,0
Cs_5s12,9,4.16989144E-08,-3.043161E-02,2.997998E+06,1.565016E-06,-1.159416E-10,0,0,0,0
Cs_5s12,10,4.57274494E-08,-3.337161E-02,2.733891E+06,1.716200E-06,-1.394237E-10,0,0,0,0
Cs_5s12,11,5.01451814E-08,-3.659564E-02,2.493052E+06,1.881990E-06,-1.676621E-10,0,0,0,0
Cs_5s12,12,5.49896152E-08,-4.013108E-02,2.273434E+06,2.063793E-06,-2.016195E-10,0,0,0,0
Cs_5s12,13,6.03020609E-08,-4.400807E-02,2.073162E+06,2.263159E-06,-2.424548E-10,0,0,0,0
Cs_5s12,14,6.61276171E-08,-4.825952E-02,1.890537E+06,2.481781E-06,-2.915601E-10,0,0,0,0
Cs_5s12,15,7.25158324E-08,-5.292160E-02,1.724003E+06,2.721520E-06,-3.506101E-10,0,0,0,0
Cs_5s12,16,7.95210387E-08,-5.803395E-02,1.572142E+06,2.984414E-06,-4.216185E-10,0,0,0,0
Cs_5s12,17,8.72029651E-08,-6.364017E-02,1.433658E+06,3.272703E-06,-5.070085E-10,0,0,0,0
Cs_5s12,18,9.56268180E-08,-6.978784E-02,1.307376E+06,3.588836E-06,-6.096908E-10,0,0,0,0
Cs_5s12,19,1.04864419E-07,-7.652938E-02,1.192217E+06,3.935504E-06,-7.331693E-10,0,0,0,0
Cs_5s12,20,1.14993978E-07,-8.392186E-02,1.087207E+06,4.315650E-06,-8.816497E-10,0,0,0,0
Cs_5s12,21,1.26102019E-07,-9.202843E-02,9.914459E+05,4.732514E-06,-1.060201E-09,0,0,0,0
Cs_5s12,22,1.38282820E-07,-1.009179E-01,9.041216E+05,5.189636E-06,-1.274908E-09,0,0,0,0
Cs_5s12,23,1.51639959E-07,-1.106658E-01,8.244905E+05,5.690905E-06,-1.533091E-09,0,0,0,0
Cs_5s12,24,1.66286724E-07,-1.213549E-01,7.518761E+05,6.240576E-06,-1.843548E-09,0,0,0,0
Cs_5s12,25,1.82348207E-07,-1.330765E-01,6.856574E+05,6.843333E-06,-2.216874E-09,0,0,0,0
Cs_5s12,26,1.99960707E-07,-1.459299E-01,6.252721E+05,7.504297E-06,-2.665792E-09,0,0,0,0
Cs_5s12,27,2.19273585E-07,-1.600243E-01,5.702074E+05,8.229078E-06,-3.205593E-09,0,0,0,0
Cs_5s12,28,2.40451766E-07,-1.754799E-01,5.199924E+05,9.023852E-06,-3.854701E-09,0,0,0,0
Cs_5s12,29,2.63674489E-07,-1.924276E-01,4.742016E+05,9.895360E-06,-4.635217E-09,0,0,0,0
Cs_5s12,30,2.89139551E-07,-2.110118E-01,4.324444E+05,1.085102E-05,-5.573756E-09,0,0,0,0
Cs_5s12,31,3.17062864E-07,-2.313899E-01,3.943661E+05,1.189893E-05,-6.702284E-09,0,0,0,0
Cs_5s12,32,3.47682235E-07,-2.537355E-01,3.596418E+05,1.304802E-05,-8.059281E-09,0,0,0,0
Cs_5s12,33,3.81257913E-07,-2.782385E-01,3.279761E+05,1.430805E-05,-9.690992E-09,0,0,0,0
Cs_5s12,34,4.18074541E-07,-3.051067E-01,2.991001E+05,1.568970E-05,-1.165298E-08,0,0,0,0
Cs_5s12,35,4.58444816E-07,-3.345682E-01,2.727678E+05,1.720473E-05,-1.401209E-08,0,0,0,0
Cs_5s12,36,5.02712467E-07,-3.668738E-01,2.487548E+05,1.886600E-05,-1.684874E-08,0,0,0,0
Cs_5s12,37,5.51252705E-07,-4.022974E-01,2.268571E+05,2.068762E-05,-2.025950E-08,0,0,0,0
Cs_5s12,38,6.04477724E-07,-4.411395E-01,2.068884E+05,2.268505E-05,-2.436054E-08,0,0,0,0
Cs_5s12,39,6.62839465E-07,-4.837301E-01,1.886787E+05,2.487524E-05,-2.929153E-08,0,0,0,0
Cs_5s12,40,7.26833446E-07,-5.304306E-01,1.720731E+05,2.727680E-05,-3.522038E-08,0,0,0,0
Cs_5s12,41,7.97001582E-07,-5.816364E-01,1.569305E+05,2.991008E-05,-4.234882E-08,0,0,0,0
Cs_5s12,42,8.73942194E-07,-6.377838E-01,1.431215E+05,3.279748E-05,-5.091984E-08,0,0,0,0
Cs_5s12,43,9.58305467E-07,-6.993473E-01,1.305291E+05,3.596345E-05,-6.122489E-08,0,0,0,0
Cs_5s12,44,1.05080883E-06,-7.668499E-01,1.190460E+05,3.943487E-05,-7.361489E-08,0,0,0,0
Cs_5s12,45,1.15223484E-06,-8.408623E-01,1.085746E+05,4.324114E-05,-8.851117E-08,0,0,0,0
Cs_5s12,46,1.26344519E-06,-9.220129E-01,9.902587E+04,4.741458E-05,-1.064208E-07,0,0,0,0
Cs_5s12,47,1.38538322E-06,-1.010989E+00,9.031840E+04,5.199057E-05,-1.279530E-07,0,0,0,0
Cs_5s12,48,1.51908051E-06,-1.108543E+00,8.237833E+04,5.700784E-05,-1.538398E-07,0,0,0,0
Cs_5s12,49,1.66567166E-06,-1.215502E+00,7.513802E+04,6.250895E-05,-1.849617E-07,0,0,0,0
Cs_5s12,50,1.82639931E-06,-1.332769E+00,6.853588E+04,6.854049E-05,-2.223768E-07,0,0,0,0
Cs_5s12,51,2.00262406E-06,-1.461337E+00,6.251488E+04,7.515353E-05,-2.673566E-07,0,0,0,0
Cs_5s12,52,2.19583892E-06,-1.602291E+00,5.702736E+04,8.240406E-05,-3.214296E-07,0,0,0,0
Cs_5s12,53,2.40767909E-06,-1.756822E+00,5.202138E+04,9.035343E-05,-3.864325E-07,0,0,0,0
Cs_5s12,54,2.63993784E-06,-1.926231E+00,4.745494E+04,9.906888E-05,-4.645726E-07,0,0,0,0
Cs_5s12,55,2.89458149E-06,-2.111948E+00,4.329452E+04,1.086241E-04,-5.585030E-07,0,0,0,0
Cs_5s12,56,3.17376413E-06,-2.315534E+00,3.950231E+04,1.190999E-04,-6.714112E-07,0,0,0,0
Cs_5s12,57,3.47984673E-06,-2.538702E+00,3.604514E+04,1.305848E-04,-8.071269E-07,0,0,0,0
Cs_5s12,58,3.81541687E-06,-2.783323E+00,3.289181E+04,1.431756E-04,-9.702515E-07,0,0,0,0
Cs_5s12,59,4.18331047E-06,-3.051445E+00,3.001793E+04,1.569788E-04,-1.166313E-06,0,0,0,0
Cs_5s12,60,4.58663754E-06,-3.345311E+00,2.740060E+04,1.721106E-04,-1.401952E-06,0,0,0,0
Cs_5s12,61,5.02880208E-06,-3.667367E+00,2.501382E+04,1.886985E-04,-1.685141E-06,0,0,0,0
Cs_5s12,62,5.51353855E-06,-4.020291E+00,2.283858E+04,2.068823E-04,-2.025461E-06,0,0,0,0
Cs_5s12,63,6.04493797E-06,-4.407005E+00,2.085862E+04,2.268149E-04,-2.434408E-06,0,0,0,0
Cs_5s12,64,6.62748349E-06,-4.830696E+00,1.905553E+04,2.486637E-04,-2.925789E-06,0,0,0,0
Cs_5s12,65,7.26608467E-06,-5.294836E+00,1.741264E+04,2.726121E-04,-3.516169E-06,0,0,0,0
Cs_5s12,66,7.96612569E-06,-5.803208E+00,1.591757E+04,2.988607E-04,-4.225427E-06,0,0,0,0
Cs_5s12,67,8.73350295E-06,-6.359925E+00,1.455800E+04,3.276292E-04,-5.077409E-06,0,0,0,0
Cs_5s12,68,9.57467937E-06,-6.969448E+00,1.332179E+04,3.591577E-04,-6.100707E-06,0,0,0,0
Cs_5s12,69,1.04967319E-05,-7.636610E+00,1.219828E+04,3.937089E-04,-7.329585E-06,0,0,0,0
Cs_5s12,70,1.15074152E-05,-8.366629E+00,1.117795E+04,4.315699E-04,-8.805090E-06,0,0,0,0
Cs_5s12,71,1.26152261E-05,-9.165130E+00,1.025283E+04,4.730543E-04,-1.057636E-05,0,0,0,0
